timestamp,wind_speed_ms,temperature_c
2026-02-21 04:00:00+00:00,11.5839,1.1394
2026-02-21 05:00:00+00:00,12.0128,0.9369
2026-02-21 06:00:00+00:00,12.4293,0.7259
2026-02-21 07:00:00+00:00,12.8118,0.5067
2026-02-21 08:00:00+00:00,13.14,0.2797
2026-02-21 09:00:00+00:00,13.3955,0.0453
2026-02-21 10:00:00+00:00,13.5632,-0.1962
2026-02-21 11:00:00+00:00,13.6317,-0.4443
2026-02-21 12:00:00+00:00,13.5942,-0.6985
2026-02-21 13:00:00+00:00,13.4483,-0.9585
2026-02-21 14:00:00+00:00,13.1968,-1.2238
2026-02-21 15:00:00+00:00,12.847,-1.4938
2026-02-21 16:00:00+00:00,12.4108,-1.7683
2026-02-21 17:00:00+00:00,11.9037,-2.0466
2026-02-21 18:00:00+00:00,11.3446,-2.3283
2026-02-21 19:00:00+00:00,10.7542,-2.6129
2026-02-21 20:00:00+00:00,10.1546,-2.8999
2026-02-21 21:00:00+00:00,9.568,-3.1888
2026-02-21 22:00:00+00:00,9.0155,-3.4791
2026-02-21 23:00:00+00:00,8.5165,-3.7703
2026-02-22 00:00:00+00:00,8.087,-4.062
2026-02-22 01:00:00+00:00,7.7398,-4.3535
2026-02-22 02:00:00+00:00,7.4832,-4.6444
2026-02-22 03:00:00+00:00,7.3208,-4.9342
2026-02-22 04:00:00+00:00,7.2514,-5.2223
2026-02-22 05:00:00+00:00,7.2691,-5.5084
2026-02-22 06:00:00+00:00,7.3636,-5.7918
2026-02-22 07:00:00+00:00,7.5206,-6.0721
2026-02-22 08:00:00+00:00,7.7227,-6.3488
2026-02-22 09:00:00+00:00,7.9504,-6.6215
2026-02-22 10:00:00+00:00,8.1825,-6.8895
2026-02-22 11:00:00+00:00,8.398,-7.1526
2026-02-22 12:00:00+00:00,8.5765,-7.4102
2026-02-22 13:00:00+00:00,8.6994,-7.6619
2026-02-22 14:00:00+00:00,8.7512,-7.9072
2026-02-22 15:00:00+00:00,8.7198,-8.1458
2026-02-22 16:00:00+00:00,8.5973,-8.3771
2026-02-22 17:00:00+00:00,8.3805,-8.6009
2026-02-22 18:00:00+00:00,8.0711,-8.8166
2026-02-22 19:00:00+00:00,7.6752,-9.024
2026-02-22 20:00:00+00:00,7.2039,-9.2227
2026-02-22 21:00:00+00:00,6.672,-9.4123
2026-02-22 22:00:00+00:00,6.0974,-9.5925
2026-02-22 23:00:00+00:00,5.5006,-9.763
2026-02-23 00:00:00+00:00,4.9036,-9.9235
2026-02-23 01:00:00+00:00,4.3286,-10.0738
2026-02-23 02:00:00+00:00,3.7969,-10.2134
2026-02-23 03:00:00+00:00,3.3285,-10.3423
2026-02-23 04:00:00+00:00,2.9403,-10.4602
2026-02-23 05:00:00+00:00,2.6459,-10.5669
2026-02-23 06:00:00+00:00,2.4546,-10.6622
2026-02-23 07:00:00+00:00,2.371,-10.7459
2026-02-23 08:00:00+00:00,2.3951,-10.8179
2026-02-23 09:00:00+00:00,2.5218,-10.878
2026-02-23 10:00:00+00:00,2.7417,-10.9263
2026-02-23 11:00:00+00:00,3.0411,-10.9625
2026-02-23 12:00:00+00:00,3.4029,-10.9866
2026-02-23 13:00:00+00:00,3.8075,-10.9986
2026-02-23 14:00:00+00:00,4.2338,-10.9984
2026-02-23 15:00:00+00:00,4.66,-10.9861
2026-02-23 16:00:00+00:00,5.0648,-10.9617
2026-02-23 17:00:00+00:00,5.4285,-10.9251
2026-02-23 18:00:00+00:00,5.734,-10.8766
2026-02-23 19:00:00+00:00,5.9675,-10.8161
2026-02-23 20:00:00+00:00,6.1194,-10.7438
2026-02-23 21:00:00+00:00,6.1843,-10.6598
2026-02-23 22:00:00+00:00,6.1619,-10.5642
2026-02-23 23:00:00+00:00,6.0565,-10.4572
2026-02-24 00:00:00+00:00,5.877,-10.339
2026-02-24 01:00:00+00:00,5.6365,-10.2099
2026-02-24 02:00:00+00:00,5.3514,-10.0699
2026-02-24 03:00:00+00:00,5.0409,-9.9194
2026-02-24 04:00:00+00:00,4.7257,-9.7586
2026-02-24 05:00:00+00:00,4.4274,-9.5878
2026-02-24 06:00:00+00:00,4.1669,-9.4074
2026-02-24 07:00:00+00:00,3.9638,-9.2175
2026-02-24 08:00:00+00:00,3.8351,-9.0186
2026-02-24 09:00:00+00:00,3.7947,-8.811
2026-02-24 10:00:00+00:00,3.8522,-8.595
2026-02-24 11:00:00+00:00,4.013,-8.371
2026-02-24 12:00:00+00:00,4.2774,-8.1395
2026-02-24 13:00:00+00:00,4.6411,-7.9008
2026-02-24 14:00:00+00:00,5.0949,-7.6553
2026-02-24 15:00:00+00:00,5.6257,-7.4034
2026-02-24 16:00:00+00:00,6.2164,-7.1457
2026-02-24 17:00:00+00:00,6.8475,-6.8825
2026-02-24 18:00:00+00:00,7.4975,-6.6143
2026-02-24 19:00:00+00:00,8.1439,-6.3415
2026-02-24 20:00:00+00:00,8.7646,-6.0647
2026-02-24 21:00:00+00:00,9.3389,-5.7843
2026-02-24 22:00:00+00:00,9.8484,-5.5008
2026-02-24 23:00:00+00:00,10.2776,-5.2147
2026-02-25 00:00:00+00:00,10.6153,-4.9265
2026-02-25 01:00:00+00:00,10.8545,-4.6366
2026-02-25 02:00:00+00:00,10.993,-4.3457
2026-02-25 03:00:00+00:00,11.0336,-4.0542
2026-02-25 04:00:00+00:00,10.9835,-3.7626
2026-02-25 05:00:00+00:00,10.8544,-3.4714
2026-02-25 06:00:00+00:00,10.6617,-3.1811
2026-02-25 07:00:00+00:00,10.4237,-2.8922
2026-02-25 08:00:00+00:00,10.1605,-2.6053
2026-02-25 09:00:00+00:00,9.8934,-2.3207
2026-02-25 10:00:00+00:00,9.6436,-2.0391
2026-02-25 11:00:00+00:00,9.431,-1.7609
2026-02-25 12:00:00+00:00,9.2735,-1.4866
2026-02-25 13:00:00+00:00,9.1858,-1.2166
2026-02-25 14:00:00+00:00,9.1789,-0.9515
2026-02-25 15:00:00+00:00,9.2595,-0.6917
2026-02-25 16:00:00+00:00,9.4294,-0.4376
2026-02-25 17:00:00+00:00,9.6857,-0.1897
2026-02-25 18:00:00+00:00,10.0209,0.0516
2026-02-25 19:00:00+00:00,10.423,0.2859
2026-02-25 20:00:00+00:00,10.8763,0.5127
2026-02-25 21:00:00+00:00,11.3623,0.7317
2026-02-25 22:00:00+00:00,11.8601,0.9425
2026-02-25 23:00:00+00:00,12.3479,1.1446
2026-02-26 00:00:00+00:00,12.8039,1.3379
2026-02-26 01:00:00+00:00,13.2074,1.5219
2026-02-26 02:00:00+00:00,13.5397,1.6963
2026-02-26 03:00:00+00:00,13.785,1.8608
2026-02-26 04:00:00+00:00,13.9314,2.0152
2026-02-26 05:00:00+00:00,13.9714,2.1591
2026-02-26 06:00:00+00:00,13.902,2.2923
2026-02-26 07:00:00+00:00,13.7253,2.4146
2026-02-26 08:00:00+00:00,13.4481,2.5258
2026-02-26 09:00:00+00:00,13.0814,2.6256
2026-02-26 10:00:00+00:00,12.6406,2.7139
2026-02-26 11:00:00+00:00,12.1438,2.7906
2026-02-26 12:00:00+00:00,11.6117,2.8555
2026-02-26 13:00:00+00:00,11.066,2.9085
2026-02-26 14:00:00+00:00,10.5287,2.9495
2026-02-26 15:00:00+00:00,10.0212,2.9784
2026-02-26 16:00:00+00:00,9.5625,2.9952
2026-02-26 17:00:00+00:00,9.1694,2.9999
2026-02-26 18:00:00+00:00,8.8545,2.9924
2026-02-26 19:00:00+00:00,8.6266,2.9728
2026-02-26 20:00:00+00:00,8.4896,2.9411
2026-02-26 21:00:00+00:00,8.4428,2.8974
2026-02-26 22:00:00+00:00,8.4806,2.8416
2026-02-26 23:00:00+00:00,8.5929,2.774
2026-02-27 00:00:00+00:00,8.7659,2.6946
2026-02-27 01:00:00+00:00,8.9824,2.6036
2026-02-27 02:00:00+00:00,9.2228,2.5012
2026-02-27 03:00:00+00:00,9.4661,2.3874
2026-02-27 04:00:00+00:00,9.6912,2.2626
2026-02-27 05:00:00+00:00,9.8776,2.1269
2026-02-27 06:00:00+00:00,10.0066,1.9806
2026-02-27 07:00:00+00:00,10.0621,1.8239
2026-02-27 08:00:00+00:00,10.0317,1.657
2026-02-27 09:00:00+00:00,9.9072,1.4804
2026-02-27 10:00:00+00:00,9.685,1.2942
2026-02-27 11:00:00+00:00,9.3661,1.0989
2026-02-27 12:00:00+00:00,8.9566,0.8947
2026-02-27 13:00:00+00:00,8.4669,0.682
2026-02-27 14:00:00+00:00,7.9116,0.4612
2026-02-27 15:00:00+00:00,7.3086,0.2326
2026-02-27 16:00:00+00:00,6.6781,-0.0033
2026-02-27 17:00:00+00:00,6.042,-0.2462
2026-02-27 18:00:00+00:00,5.4228,-0.4955
2026-02-27 19:00:00+00:00,4.8421,-0.751
2026-02-27 20:00:00+00:00,4.3201,-1.0121
2026-02-27 21:00:00+00:00,3.8741,-1.2784
2026-02-27 22:00:00+00:00,3.5183,-1.5494
2026-02-27 23:00:00+00:00,3.2624,-1.8246
2026-02-28 00:00:00+00:00,3.1119,-2.1037
2026-02-28 01:00:00+00:00,3.0673,-2.386
2026-02-28 02:00:00+00:00,3.1241,-2.6711
2026-02-28 03:00:00+00:00,3.2734,-2.9585
2026-02-28 04:00:00+00:00,3.5022,-3.2478
2026-02-28 05:00:00+00:00,3.7939,-3.5383
2026-02-28 06:00:00+00:00,4.1292,-3.8297
2026-02-28 07:00:00+00:00,4.4872,-4.1213
2026-02-28 08:00:00+00:00,4.8464,-4.4128
2026-02-28 09:00:00+00:00,5.1856,-4.7035
2026-02-28 10:00:00+00:00,5.4852,-4.993
2026-02-28 11:00:00+00:00,5.7278,-5.2807
2026-02-28 12:00:00+00:00,5.8995,-5.5663
2026-02-28 13:00:00+00:00,5.9905,-5.8491
2026-02-28 14:00:00+00:00,5.9951,-6.1287
2026-02-28 15:00:00+00:00,5.9128,-6.4047
2026-02-28 16:00:00+00:00,5.7475,-6.6764
2026-02-28 17:00:00+00:00,5.508,-6.9435
2026-02-28 18:00:00+00:00,5.2071,-7.2055
2026-02-28 19:00:00+00:00,4.8612,-7.4619
2026-02-28 20:00:00+00:00,4.4893,-7.7124
2026-02-28 21:00:00+00:00,4.1124,-7.9563
2026-02-28 22:00:00+00:00,3.7519,-8.1935
2026-02-28 23:00:00+00:00,3.4292,-8.4233
2026-03-01 00:00:00+00:00,3.1643,-8.6454
2026-03-01 01:00:00+00:00,2.9745,-8.8595
2026-03-01 02:00:00+00:00,2.8741,-9.0652
2026-03-01 03:00:00+00:00,2.8736,-9.262
2026-03-01 04:00:00+00:00,2.9786,-9.4498
2026-03-01 05:00:00+00:00,3.1903,-9.628
2026-03-01 06:00:00+00:00,3.5048,-9.7965
2026-03-01 07:00:00+00:00,3.9135,-9.955
2026-03-01 08:00:00+00:00,4.4038,-10.1031
2026-03-01 09:00:00+00:00,4.9591,-10.2406
2026-03-01 10:00:00+00:00,5.5601,-10.3672
2026-03-01 11:00:00+00:00,6.1854,-10.4829
2026-03-01 12:00:00+00:00,6.8129,-10.5872
2026-03-01 13:00:00+00:00,7.4203,-10.6802
2026-03-01 14:00:00+00:00,7.9868,-10.7615
2026-03-01 15:00:00+00:00,8.4937,-10.8311
2026-03-01 16:00:00+00:00,8.9253,-10.8888
2026-03-01 17:00:00+00:00,9.27,-10.9346
2026-03-01 18:00:00+00:00,9.5202,-10.9683
2026-03-01 19:00:00+00:00,9.6735,-10.99
2026-03-01 20:00:00+00:00,9.7319,-10.9995
2026-03-01 21:00:00+00:00,9.7024,-10.9969
2026-03-01 22:00:00+00:00,9.5961,-10.9821
2026-03-01 23:00:00+00:00,9.4281,-10.9552
2026-03-02 00:00:00+00:00,9.2164,-10.9162
2026-03-02 01:00:00+00:00,8.9809,-10.8652
2026-03-02 02:00:00+00:00,8.7427,-10.8023
2026-03-02 03:00:00+00:00,8.5231,-10.7276
2026-03-02 04:00:00+00:00,8.342,-10.6413
2026-03-02 05:00:00+00:00,8.2174,-10.5433
2026-03-02 06:00:00+00:00,8.1644,-10.4341
2026-03-02 07:00:00+00:00,8.1941,-10.3136
2026-03-02 08:00:00+00:00,8.3135,-10.1822
2026-03-02 09:00:00+00:00,8.5249,-10.0401
2026-03-02 10:00:00+00:00,8.8256,-9.8875
2026-03-02 11:00:00+00:00,9.2084,-9.7247
2026-03-02 12:00:00+00:00,9.6616,-9.5519
2026-03-02 13:00:00+00:00,10.1698,-9.3695
2026-03-02 14:00:00+00:00,10.7143,-9.1778
2026-03-02 15:00:00+00:00,11.2743,-8.977
2026-03-02 16:00:00+00:00,11.8281,-8.7677
2026-03-02 17:00:00+00:00,12.3535,-8.55
2026-03-02 18:00:00+00:00,12.8294,-8.3245
2026-03-02 19:00:00+00:00,13.2367,-8.0915
2026-03-02 20:00:00+00:00,13.5592,-7.8513
2026-03-02 21:00:00+00:00,13.7843,-7.6045
2026-03-02 22:00:00+00:00,13.904,-7.3514
2026-03-02 23:00:00+00:00,13.9145,-7.0925
